ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
32,0,2,JAK1_276,-8.624,N#Cc1c(N)ncnc1N1CCC(N)(CNC(=O)c2ccc(F)cc2F)C1,False
32,0,3,JAK1_276,-8.358,N#Cc1c(N)ncnc1N1CCC(N)(CNC(=O)c2ccc(F)cc2F)C1,False
32,0,4,JAK1_276,-8.341,N#Cc1c(N)ncnc1N1CCC(N)(CNC(=O)c2ccc(F)cc2F)C1,False
33,0,0,JAK1_283,30.506,COC(=O)NC(C(=O)N1CCC[C@H]1c1nc(-c2ccc(-c3ccc(-c4ccc5[nH]c([C@@H]6CC7CC7N6C(=O)C(NC(=O)OC)C(C)C)nc(=O)c5c4)c4c3CC3(CCN(C)CC3)C4)cc2)c[nH]1)C(C)C,True
33,0,1,JAK1_283,31.154,COC(=O)NC(C(=O)N1CCC[C@H]1c1nc(-c2ccc(-c3ccc(-c4ccc5[nH]c([C@@H]6CC7CC7N6C(=O)C(NC(=O)OC)C(C)C)nc(=O)c5c4)c4c3CC3(CCN(C)CC3)C4)cc2)c[nH]1)C(C)C,False
34,0,0,JAK1_37,-7.731,CCC(=N)C(Cl)C(=N)C(=O)Nc1ccc([C@@H]2O[C@H]3CN[C@@H]2C3)cc1,True
34,0,1,JAK1_37,-7.536,CCC(=N)C(Cl)C(=N)C(=O)Nc1ccc([C@@H]2O[C@H]3CN[C@@H]2C3)cc1,False
34,0,2,JAK1_37,-7.528,CCC(=N)C(Cl)C(=N)C(=O)Nc1ccc([C@@H]2O[C@H]3CN[C@@H]2C3)cc1,False
34,0,3,JAK1_37,-7.424,CCC(=N)C(Cl)C(=N)C(=O)Nc1ccc([C@@H]2O[C@H]3CN[C@@H]2C3)cc1,False
34,0,4,JAK1_37,-6.973,CCC(=N)C(Cl)C(=N)C(=O)Nc1ccc([C@@H]2O[C@H]3CN[C@@H]2C3)cc1,False
35,0,0,JAK1_718,-8.968,O=c1[nH]c2ncccc2c(O)c1-c1nc2ccccc2[nH]1,True
35,0,1,JAK1_718,-8.819,O=c1[nH]c2ncccc2c(O)c1-c1nc2ccccc2[nH]1,False
35,0,2,JAK1_718,-8.686,O=c1[nH]c2ncccc2c(O)c1-c1nc2ccccc2[nH]1,False
35,0,3,JAK1_718,-8.649,O=c1[nH]c2ncccc2c(O)c1-c1nc2ccccc2[nH]1,False
35,0,4,JAK1_718,-8.586,O=c1[nH]c2ncccc2c(O)c1-c1nc2ccccc2[nH]1,False
36,0,0,JAK1_596,-9.346,O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C(F)(F)F)cc23)cc1,True
36,0,1,JAK1_596,-8.971,O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C(F)(F)F)cc23)cc1,False
36,0,2,JAK1_596,-8.881,O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C(F)(F)F)cc23)cc1,False
36,0,3,JAK1_596,-8.749,O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C(F)(F)F)cc23)cc1,False
